frame_nmr,car_id,car_bbox,license_plate_bbox,license_plate_bbox_score,license_number,license_number_score
503,100.0,[612.5650634765625 760.0896606445312 700.836669921875 801.4832153320312],[612.5650634765625 760.0896606445312 700.836669921875 801.4832153320312],0.5871521234512329,AN64DHV,0.30639001732683235
504,100.0,[609.2803344726562 760.1738891601562 700.9026489257812 804.0851440429688],[609.2803344726562 760.1738891601562 700.9026489257812 804.0851440429688],0.6446645855903625,AK64DNV,0.4359907147000486
505,100.0,[608.2283935546875 762.3916625976562 696.5908813476562 804.0851440429688],[608.2283935546875 762.3916625976562 696.5908813476562 804.0851440429688],0.6172098517417908,AK64DMY,0.3821129463670267
505,321.0,[497.5835266113281 975.9845581054688 595.35986328125 1019.0059204101562],[497.5835266113281 975.9845581054688 595.35986328125 1019.0059204101562],0.43502455949783325,MA54KGJ,0.12788455920273156
506,100.0,[610.1083374023438 766.3267822265625 697.9658203125 807.1201171875],[610.1083374023438 766.3267822265625 697.9658203125 807.1201171875],0.641794741153717,AK64DRV,0.3858131532531221
507,100.0,[605.2271728515625 765.3919677734375 696.3421630859375 810.453857421875],[605.2271728515625 765.3919677734375 696.3421630859375 810.453857421875],0.6646774411201477,AR64DHV,0.18266559439397145
507,321.0,[492.51983642578125 982.7752075195312 594.1466674804688 1026.013427734375],[492.51983642578125 982.7752075195312 594.1466674804688 1026.013427734375],0.6355057954788208,RU54KGJ,0.0538363931856955
510,100.0,[602.3087768554688 771.3865966796875 694.6287231445312 815.756591796875],[602.3087768554688 771.3865966796875 694.6287231445312 815.756591796875],0.6741087436676025,AK64DMV,0.4629837904540337
511,321.0,[491.56329345703125 994.9290161132812 593.9573364257812 1040.157958984375],[491.56329345703125 994.9290161132812 593.9573364257812 1040.157958984375],0.6236171126365662,NA54KGJ,0.06050554428374592
512,100.0,[604.3630981445312 777.8126220703125 692.2158203125 821.4451904296875],[604.3630981445312 777.8126220703125 692.2158203125 821.4451904296875],0.6539057493209839,AK67DMV,0.40466167886547366
513,100.0,[601.80322265625 779.00537109375 688.400634765625 822.9127807617188],[601.80322265625 779.00537109375 688.400634765625 822.9127807617188],0.6367422938346863,AR64DMY,0.43698933721410926
513,321.0,[490.40960693359375 1004.6746215820312 591.7023315429688 1046.03857421875],[490.40960693359375 1004.6746215820312 591.7023315429688 1046.03857421875],0.6167345643043518,MI50KGU,0.11277779705806125
514,100.0,[599.7047119140625 780.277587890625 688.83203125 824.900390625],[599.7047119140625 780.277587890625 688.83203125 824.900390625],0.6395256519317627,AO64DAY,0.24950930231742383
516,100.0,[597.079345703125 782.3735961914062 689.2933349609375 828.7007446289062],[597.079345703125 782.3735961914062 689.2933349609375 828.7007446289062],0.6221368908882141,AK64DMY,0.22434174100533832
517,100.0,[595.2581176757812 785.11376953125 688.3972778320312 830.14453125],[595.2581176757812 785.11376953125 688.3972778320312 830.14453125],0.6107334494590759,AK67DHV,0.09039756869736695
518,100.0,[591.7088623046875 790.16845703125 686.8051147460938 832.6162109375],[591.7088623046875 790.16845703125 686.8051147460938 832.6162109375],0.637582540512085,AK64DMV,0.4484045922368238
519,100.0,[590.8856201171875 790.9888916015625 687.8212890625 835.330078125],[590.8856201171875 790.9888916015625 687.8212890625 835.330078125],0.6388916373252869,AW64DMV,0.0400340912856322
521,100.0,[593.32275390625 797.091064453125 680.6317138671875 839.9349975585938],[593.32275390625 797.091064453125 680.6317138671875 839.9349975585938],0.703879177570343,AK64DMV,0.2992342885179489
523,100.0,[590.0755615234375 803.1602783203125 680.48486328125 846.3076171875],[590.0755615234375 803.1602783203125 680.48486328125 846.3076171875],0.6352383494377136,NK64OMV,0.32537300770894545
524,100.0,[587.1106567382812 805.1200561523438 676.6719360351562 849.0975952148438],[587.1106567382812 805.1200561523438 676.6719360351562 849.0975952148438],0.6275988221168518,AK64DKV,0.18772802444883002
527,100.0,[584.8378295898438 812.1344604492188 677.793212890625 856.0482788085938],[584.8378295898438 812.1344604492188 677.793212890625 856.0482788085938],0.6380026936531067,AK64OMV,0.4872832494723921
530,100.0,[585.3428955078125 819.6416015625 673.1668701171875 863.133544921875],[585.3428955078125 819.6416015625 673.1668701171875 863.133544921875],0.6817229986190796,AK64DMV,0.6627232970487323
533,100.0,[577.5352783203125 826.4760131835938 671.6460571289062 869.9595336914062],[577.5352783203125 826.4760131835938 671.6460571289062 869.9595336914062],0.6299138069152832,AK64DMV,0.05016928198333205
533,619.0,[1253.211669921875 761.3486938476562 1334.77099609375 803.8775024414062],[1253.211669921875 761.3486938476562 1334.77099609375 803.8775024414062],0.6236607432365417,EF10PZT,0.029871965088156507
537,619.0,[1256.34033203125 769.9052734375 1337.58203125 806.2421875],[1256.34033203125 769.9052734375 1337.58203125 806.2421875],0.6063195466995239,BF30DZT,0.2101524352144552
538,619.0,[1258.2716064453125 772.716796875 1337.68994140625 806.5250244140625],[1258.2716064453125 772.716796875 1337.68994140625 806.5250244140625],0.6207925081253052,EF10WZT,0.180835193941578
539,100.0,[567.145263671875 840.5755004882812 666.8048095703125 884.682861328125],[567.145263671875 840.5755004882812 666.8048095703125 884.682861328125],0.6230102777481079,AK67OMV,0.1709827651738227
539,619.0,[1257.669189453125 775.941650390625 1339.466552734375 811.4522094726562],[1257.669189453125 775.941650390625 1339.466552734375 811.4522094726562],0.595090925693512,EF10DZT,0.29926966091050955
540,100.0,[566.9520263671875 844.5174560546875 665.2197875976562 888.911376953125],[566.9520263671875 844.5174560546875 665.2197875976562 888.911376953125],0.6470221281051636,AK64OMV,0.2231757536043495
541,100.0,[568.6046142578125 846.207275390625 665.75 890.9615478515625],[568.6046142578125 846.207275390625 665.75 890.9615478515625],0.6427939534187317,AK64DMV,0.5194471710289741
542,100.0,[566.4515380859375 848.5433349609375 663.4979248046875 894.6082763671875],[566.4515380859375 848.5433349609375 663.4979248046875 894.6082763671875],0.641810953617096,AK64DMV,0.2800667846689943
547,100.0,[565.3239135742188 861.8643798828125 662.0146484375 903.4007568359375],[565.3239135742188 861.8643798828125 662.0146484375 903.4007568359375],0.6401906609535217,AR64DMV,0.20499000038275428
551,100.0,[557.3076782226562 871.4009399414062 659.33251953125 919.2958374023438],[557.3076782226562 871.4009399414062 659.33251953125 919.2958374023438],0.648190975189209,AK64DMV,0.29150250586192594
551,619.0,[1263.04443359375 798.4761962890625 1345.2696533203125 836.3739013671875],[1263.04443359375 798.4761962890625 1345.2696533203125 836.3739013671875],0.6193010807037354,EF10MZT,0.2556782626109927
552,100.0,[554.4758911132812 874.3965454101562 658.4752197265625 921.9244995117188],[554.4758911132812 874.3965454101562 658.4752197265625 921.9244995117188],0.6388737559318542,AR64DMV,0.4572411728278025
553,100.0,[555.4948120117188 877.0853271484375 658.1422729492188 923.8258056640625],[555.4948120117188 877.0853271484375 658.1422729492188 923.8258056640625],0.6485275626182556,AK64DMV,0.7067872557799733
554,100.0,[558.4263916015625 881.2408447265625 654.27734375 924.1029052734375],[558.4263916015625 881.2408447265625 654.27734375 924.1029052734375],0.6147592663764954,AK64OMV,0.3664694406075648
556,100.0,[558.2236328125 885.2568969726562 654.99658203125 929.7844848632812],[558.2236328125 885.2568969726562 654.99658203125 929.7844848632812],0.6380059719085693,AK64DMV,0.7050086007023068
557,396.0,[1603.0924072265625 628.0858154296875 1685.3851318359375 668.0234375],[1603.0924072265625 628.0858154296875 1685.3851318359375 668.0234375],0.5529248118400574,JU62KYJ,0.03302843357890341
558,100.0,[553.7747802734375 895.4328002929688 654.5440673828125 939.6780395507812],[553.7747802734375 895.4328002929688 654.5440673828125 939.6780395507812],0.6797394752502441,AK64DMV,0.2471946606949857
559,619.0,[1263.7060546875 810.299560546875 1352.26025390625 852.624755859375],[1263.7060546875 810.299560546875 1352.26025390625 852.624755859375],0.6348307728767395,EF10DZT,0.26948006096967103
563,619.0,[1265.4212646484375 822.3418579101562 1352.560791015625 863.9146728515625],[1265.4212646484375 822.3418579101562 1352.560791015625 863.9146728515625],0.6375508308410645,EF10DZT,0.1608530955241218
564,619.0,[1265.218017578125 822.7681274414062 1355.0836181640625 867.6150512695312],[1265.218017578125 822.7681274414062 1355.0836181640625 867.6150512695312],0.645229697227478,EF10WZT,0.174354386435391
565,100.0,[542.228271484375 910.8327026367188 646.2540283203125 957.8973999023438],[542.228271484375 910.8327026367188 646.2540283203125 957.8973999023438],0.6549928188323975,AK64DMV,0.736259710137738
566,100.0,[542.166748046875 917.6878051757812 648.8934326171875 964.2482299804688],[542.166748046875 917.6878051757812 648.8934326171875 964.2482299804688],0.6739276051521301,AK64DMV,0.8017935908926718
568,100.0,[542.9981689453125 920.7804565429688 644.3902587890625 968.0751342773438],[542.9981689453125 920.7804565429688 644.3902587890625 968.0751342773438],0.6781696081161499,AK64DMV,0.5543477511760814
568,619.0,[1265.84521484375 830.9818725585938 1358.712646484375 875.7006225585938],[1265.84521484375 830.9818725585938 1358.712646484375 875.7006225585938],0.6147714257240295,EF10WZT,0.03778408374242667
569,100.0,[538.6431884765625 924.291015625 644.3812255859375 971.1282958984375],[538.6431884765625 924.291015625 644.3812255859375 971.1282958984375],0.613085925579071,AK64DMV,0.5607849392846599
570,100.0,[538.2213745117188 930.4390869140625 640.40087890625 972.1549072265625],[538.2213745117188 930.4390869140625 640.40087890625 972.1549072265625],0.6128371357917786,AK64DMV,0.4685323392481876
572,100.0,[539.688232421875 935.3007202148438 639.33544921875 980.8401489257812],[539.688232421875 935.3007202148438 639.33544921875 980.8401489257812],0.6248100399971008,AK64DMV,0.6672472996094083
573,100.0,[539.0753173828125 938.5658569335938 641.0716552734375 982.3961791992188],[539.0753173828125 938.5658569335938 641.0716552734375 982.3961791992188],0.6172122359275818,AK64DMV,0.5066721932058689
574,100.0,[534.6190795898438 941.7119140625 641.6875 986.7559814453125],[534.6190795898438 941.7119140625 641.6875 986.7559814453125],0.6467485427856445,AK64DHV,0.5246328739495575
575,100.0,[531.8585815429688 942.2470092773438 639.5872802734375 991.4745483398438],[531.8585815429688 942.2470092773438 639.5872802734375 991.4745483398438],0.6546503901481628,AR64DHV,0.35068872952845387
578,100.0,[529.5877685546875 953.92578125 636.6052856445312 999.4854736328125],[529.5877685546875 953.92578125 636.6052856445312 999.4854736328125],0.6336792707443237,AK54DMV,0.3158055385049147
580,100.0,[529.8321533203125 959.3287353515625 632.6923828125 1003.336669921875],[529.8321533203125 959.3287353515625 632.6923828125 1003.336669921875],0.6224151849746704,AK64DMV,0.5686177996746989
581,100.0,[528.9901123046875 963.4969482421875 634.8349609375 1009.7431640625],[528.9901123046875 963.4969482421875 634.8349609375 1009.7431640625],0.6604947447776794,AK64DMV,0.8371611059243926
582,100.0,[523.5782470703125 969.3800048828125 631.4683837890625 1013.769775390625],[523.5782470703125 969.3800048828125 631.4683837890625 1013.769775390625],0.6683529615402222,AR64DMY,0.36966975931180573
582,619.0,[1274.78076171875 870.3543090820312 1367.7913818359375 915.3136596679688],[1274.78076171875 870.3543090820312 1367.7913818359375 915.3136596679688],0.6516727805137634,EF30DZT,0.09644876905425284
583,100.0,[526.5327758789062 968.6802978515625 631.4864501953125 1016.1498413085938],[526.5327758789062 968.6802978515625 631.4864501953125 1016.1498413085938],0.6832966804504395,AK64DMV,0.595651023146789
583,619.0,[1273.533447265625 873.7483520507812 1366.89697265625 917.5127563476562],[1273.533447265625 873.7483520507812 1366.89697265625 917.5127563476562],0.6457884907722473,EF10DZT,0.06661571601072784
584,619.0,[1276.54296875 877.2662353515625 1368.0546875 920.8017578125],[1276.54296875 877.2662353515625 1368.0546875 920.8017578125],0.6590466499328613,EF10OZT,0.11872719200823745
585,100.0,[519.4324951171875 977.9320068359375 629.7330322265625 1024.4056396484375],[519.4324951171875 977.9320068359375 629.7330322265625 1024.4056396484375],0.679191529750824,AK64DMV,0.4596867170120947
585,619.0,[1276.1114501953125 879.1825561523438 1368.07470703125 923.9192504882812],[1276.1114501953125 879.1825561523438 1368.07470703125 923.9192504882812],0.6556299924850464,EF10DZT,0.34092394624626854
586,100.0,[518.746826171875 981.2598876953125 630.3954467773438 1027.8363037109375],[518.746826171875 981.2598876953125 630.3954467773438 1027.8363037109375],0.6606089472770691,AK64DMV,0.6392183149692521
587,100.0,[518.1338500976562 981.5751342773438 628.291015625 1030.09375],[518.1338500976562 981.5751342773438 628.291015625 1030.09375],0.6823340058326721,AR64DMV,0.5756447067631703
587,619.0,[1274.6448974609375 886.0178833007812 1369.536865234375 925.8916625976562],[1274.6448974609375 886.0178833007812 1369.536865234375 925.8916625976562],0.6203022599220276,EF30WZT,0.07816831046297688
587,396.0,[1665.8931884765625 707.18212890625 1742.6934814453125 734.27099609375],[1665.8931884765625 707.18212890625 1742.6934814453125 734.27099609375],0.26185500621795654,OU62OLL,0.02853292930791648
588,100.0,[516.3642578125 987.2012329101562 627.0722045898438 1036.306640625],[516.3642578125 987.2012329101562 627.0722045898438 1036.306640625],0.6842731237411499,AK64DMV,0.5466803149792419
589,100.0,[515.581787109375 988.9312133789062 625.5803833007812 1040.301513671875],[515.581787109375 988.9312133789062 625.5803833007812 1040.301513671875],0.746692419052124,AK64DMV,0.5500949130957902
589,619.0,[1276.9462890625 891.4425659179688 1370.442138671875 932.6585083007812],[1276.9462890625 891.4425659179688 1370.442138671875 932.6585083007812],0.6223107576370239,EF10DZT,0.20160194520216518
590,100.0,[515.2084350585938 991.876220703125 627.7725219726562 1042.6011962890625],[515.2084350585938 991.876220703125 627.7725219726562 1042.6011962890625],0.6960797905921936,AK64DMY,0.5933185647963737
590,619.0,[1278.0020751953125 894.1060180664062 1371.1632080078125 938.0729370117188],[1278.0020751953125 894.1060180664062 1371.1632080078125 938.0729370117188],0.6210299730300903,EF10DZT,0.17583619633153832
590,396.0,[1659.9569091796875 702.53466796875 1753.5772705078125 740.1058959960938],[1659.9569091796875 702.53466796875 1753.5772705078125 740.1058959960938],0.34353718161582947,OU62HTJ,0.38581390827943185
591,619.0,[1277.91064453125 900.2015991210938 1370.203369140625 942.7201538085938],[1277.91064453125 900.2015991210938 1370.203369140625 942.7201538085938],0.6400663256645203,EF10DZT,0.23979038701662042
591,396.0,[1660.8123779296875 698.4094848632812 1760.206787109375 742.2127685546875],[1660.8123779296875 698.4094848632812 1760.206787109375 742.2127685546875],0.36314916610717773,OU62HIJ,0.19811637967832457
592,100.0,[511.50732421875 1001.703369140625 623.2628173828125 1048.7406005859375],[511.50732421875 1001.703369140625 623.2628173828125 1048.7406005859375],0.6916435956954956,AK64DMV,0.5727749108614465
594,100.0,[508.5542907714844 1007.9086303710938 619.3745727539062 1058.141845703125],[508.5542907714844 1007.9086303710938 619.3745727539062 1058.141845703125],0.7211951017379761,AK64DMV,0.42222877403959114
595,619.0,[1279.618896484375 907.716796875 1373.3037109375 950.630859375],[1279.618896484375 907.716796875 1373.3037109375 950.630859375],0.6434367299079895,EF10DZT,0.24891409245746868
596,100.0,[506.92694091796875 1014.2879638671875 616.2000732421875 1064.45556640625],[506.92694091796875 1014.2879638671875 616.2000732421875 1064.45556640625],0.6904421448707581,AK64DMV,0.6563654493824292
597,100.0,[505.65875244140625 1018.8204345703125 617.4069213867188 1068.494384765625],[505.65875244140625 1018.8204345703125 617.4069213867188 1068.494384765625],0.6825724840164185,AK64DMV,0.31334483204334646
597,619.0,[1283.542236328125 917.742431640625 1377.3203125 960.15185546875],[1283.542236328125 917.742431640625 1377.3203125 960.15185546875],0.6535466313362122,EF10WZT,0.038917575483594966
